ISO3,Date,Tests_diff,Tests
ARG,2020-10-23,30284,2944677
ARG,2020-10-24,22949,2967626
ARG,2020-10-25,13860,2981486
ARG,2020-10-26,24883,3006369
ARG,2020-10-27,26568,3032937
ARG,2020-10-28,29092,3062029
ARG,2020-10-29,26862,3088891
ARG,2020-10-30,26234,3115125
ARG,2020-10-31,19371,3134496
ARG,2020-11-01,13135,3147631
ARG,2020-11-02,21199,3168830
ARG,2020-11-03,24706,3193536
ARG,2020-11-04,24049,3217585
ARG,2020-11-05,26954,3244539
ARG,2020-11-06,24082,3268621
ARG,2020-11-07,19627,3288248
ARG,2020-11-08,12534,3300782
ARG,2020-11-09,19860,3320642
ARG,2020-11-10,24536,3345178
ARG,2020-11-11,24317,3369495
ARG,2020-11-12,22851,3392346
ARG,2020-11-13,24481,3416827
ARG,2020-11-14,19115,3435942
ARG,2020-11-15,10686,3446628
ARG,2020-11-16,19983,3466611
ARG,2020-11-17,23339,3489950
ARG,2020-11-18,24905,3514855
ARG,2020-11-19,23577,3538432
ARG,2020-11-20,22782,3561214
ARG,2020-11-21,16911,3578125
ARG,2020-11-22,10193,3588318
ARG,2020-11-23,10981,3599299
ARG,2020-11-24,19938,3619237
ARG,2020-11-25,22519,3641756
ARG,2020-11-26,22868,3664624
ARG,2020-11-27,21507,3686131
ARG,2020-11-28,17026,3703157
ARG,2020-11-29,9257,3712414
ARG,2020-11-30,19201,3731615
ARG,2020-12-01,23519,3755134
ARG,2020-12-02,22899,3778033
ARG,2020-12-03,21445,3799478
ARG,2020-12-04,20534,3820012
ARG,2020-12-05,16658,3836670
ARG,2020-12-06,8520,3845190
ARG,2020-12-07,12091,3857281
ARG,2020-12-08,10341,3867622
ARG,2020-12-09,20478,3888100
ARG,2020-12-10,23841,3911941
ARG,2020-12-11,23861,3935802
ARG,2020-12-12,19111,3954913
ARG,2020-12-13,11674,3966587
ARG,2020-12-14,20445,3987032
ARG,2020-12-15,24943,4011975
ARG,2020-12-16,25576,4037551
ARG,2020-12-17,27836,4065387
ARG,2020-12-18,27824,4093211
ARG,2020-12-19,23735,4116946
ARG,2020-12-20,15345,4132291
ARG,2020-12-21,26899,4159190
ARG,2020-12-22,30552,4189742
ARG,2020-12-23,31876,4221618
ARG,2020-12-24,19788,4241406
ARG,2020-12-25,5927,4247333
ARG,2020-12-26,22062,4269395
ARG,2020-12-27,16692,4286087
ARG,2020-12-28,32428,4318515
ARG,2020-12-29,36959,4355474
ARG,2020-12-30,39221,4394695
ARG,2020-12-31,27658,4422353
ARG,2021-01-01,7795,4430148
ARG,2021-01-02,23449,4453597
ARG,2021-01-03,21831,4475428
ARG,2021-01-04,35961,4511389
ARG,2021-01-05,41917,4553306
ARG,2021-01-06,43671,4596977
ARG,2021-01-07,40084,4637061
ARG,2021-01-08,40264,4677325
ARG,2021-01-09,36510,4713835
ARG,2021-01-10,22765,4736600
ARG,2021-01-11,38207,4774807
ARG,2021-01-12,40597,4815404
ARG,2021-01-13,42384,4857788
ARG,2021-01-14,40787,4898575
ARG,2021-01-15,45559,4944134
ARG,2021-01-16,38179,4982313
ARG,2021-01-17,27376,5009689
ARG,2021-01-18,41982,5051671
ARG,2021-01-19,45900,5097571
ARG,2021-01-20,43217,5140788
ARG,2021-01-21,39532,5180320
ARG,2021-01-22,38366,5218686
ARG,2021-01-23,30026,5248712
ARG,2021-01-24,21530,5270242
ARG,2021-01-25,37750,5307992
ARG,2021-01-26,38597,5346589
ARG,2021-01-27,39546,5386135
ARG,2021-01-28,37272,5423407
ARG,2021-01-29,39988,5463395
ARG,2021-01-30,36519,5499914
ARG,2021-01-31,33691,5533605
ARG,2021-02-01,44330,5577935
ARG,2021-02-02,47884,5625819
ARG,2021-02-03,43230,5669049
ARG,2021-02-04,36877,5705926
ARG,2021-02-05,35659,5741585
ARG,2021-02-06,28386,5769971
ARG,2021-02-07,21369,5791340
ARG,2021-02-08,37581,5828921
ARG,2021-02-09,39611,5868532
ARG,2021-02-10,38151,5906683
ARG,2021-02-11,37253,5943936
ARG,2021-02-12,37466,5981402
ARG,2021-02-13,33491,6014893
ARG,2021-02-14,22970,6037863
ARG,2021-02-15,30722,6068585
ARG,2021-02-16,31416,6100001
ARG,2021-02-17,42577,6142578
ARG,2021-02-18,43249,6185827
ARG,2021-02-19,41411,6227238
ARG,2021-02-20,31756,6258994
ARG,2021-02-21,23471,6282465
ARG,2021-02-22,37201,6319666
ARG,2021-02-23,37950,6357616
ARG,2021-02-24,36958,6394574
ARG,2021-02-25,32663,6427237
ARG,2021-02-26,35247,6462484
ARG,2021-02-27,29304,6491788
ARG,2021-02-28,24475,6516263
ARG,2021-03-01,31787,6548050
ARG,2021-03-02,34161,6582211
ARG,2021-03-03,33398,6615609
ARG,2021-03-04,32436,6648045
ARG,2021-03-05,33343,6681388
ARG,2021-03-06,24699,6706087
ARG,2021-03-07,16939,6723026
ARG,2021-03-08,31071,6754097
ARG,2021-03-09,34493,6788590
ARG,2021-03-10,34937,6823527
ARG,2021-03-11,31898,6855425
ARG,2021-03-12,35393,6890818
ARG,2021-03-13,27671,6918489
ARG,2021-03-14,19198,6937687
ARG,2021-03-15,34331,6972018
ARG,2021-03-16,36059,7008077
ARG,2021-03-17,35774,7043851
ARG,2021-03-18,33636,7077487
ARG,2021-03-19,36721,7114208
ARG,2021-03-20,27170,7141378
ARG,2021-03-21,17852,7159230
ARG,2021-03-22,34840,7194070
ARG,2021-03-23,39699,7233769
ARG,2021-03-24,25797,7259566
ARG,2021-03-25,37900,7297466
ARG,2021-03-26,44486,7341952
ARG,2021-03-27,35359,7377311
ARG,2021-03-28,22619,7399930
ARG,2021-03-29,39886,7439816
ARG,2021-03-30,45921,7485737
ARG,2021-03-31,47181,7532918
ARG,2021-04-01,41702,7574620
ARG,2021-04-02,31733,7606353
ARG,2021-04-03,34919,7641272
ARG,2021-04-04,31868,7673140
ARG,2021-04-05,53218,7726358
ARG,2021-04-06,61974,7788332
ARG,2021-04-07,65012,7853344
ARG,2021-04-08,52582,7905926
ARG,2021-04-09,51965,7957891
ARG,2021-04-10,41675,7999566
ARG,2021-04-11,23784,8023350
ARG,2021-04-12,44916,8068266
ARG,2021-04-13,47670,8115936
ARG,2021-04-14,48733,8164669
ARG,2021-04-15,52415,8217084
ARG,2021-04-16,52543,8269627
ARG,2021-04-17,36918,8306545
ARG,2021-04-18,23438,8329983
ARG,2021-04-19,42321,8372304
ARG,2021-04-20,47726,8420030
ARG,2021-04-21,44954,8464984
ARG,2021-04-22,44429,8509413
ARG,2021-04-23,41678,8551091
ARG,2021-04-24,33337,8584428
ARG,2021-04-25,17800,8602228
ARG,2021-04-26,36383,8638611
ARG,2021-04-27,39089,8677700
ARG,2021-04-28,38111,8715811
ARG,2021-04-29,36177,8751988
ARG,2021-04-30,36366,8788354
ARG,2021-05-01,24365,8812719
ARM,2020-03-09,0,0
ARM,2020-03-10,0,0
ARM,2020-03-11,0,0
ARM,2020-03-12,0,0
ARM,2020-03-13,0,0
ARM,2020-03-14,0,0
ARM,2020-03-15,0,0
ARM,2020-03-16,117,117
ARM,2020-03-17,0,117
ARM,2020-03-18,0,117
ARM,2020-03-19,0,117
ARM,2020-03-20,0,117
ARM,2020-03-21,0,117
ARM,2020-03-22,0,117
ARM,2020-03-23,0,117
ARM,2020-03-24,0,117
ARM,2020-03-25,0,117
ARM,2020-03-26,0,117
ARM,2020-03-27,224,341
ARM,2020-03-28,0,341
ARM,2020-03-29,0,341
ARM,2020-03-30,0,341
ARM,2020-03-31,0,341
ARM,2020-04-01,210,551
ARM,2020-04-02,0,551
ARM,2020-04-03,0,551
ARM,2020-04-04,0,551
ARM,2020-04-05,0,551
ARM,2020-04-06,263,814
ARM,2020-04-07,211,1025
ARM,2020-04-08,312,1337
ARM,2020-04-09,0,1337
ARM,2020-04-10,0,1337
ARM,2020-04-11,0,1337
ARM,2020-04-12,0,1337
ARM,2020-04-13,0,1337
ARM,2020-04-14,0,1337
ARM,2020-04-15,0,1337
ARM,2020-04-16,0,1337
ARM,2020-04-17,0,1337
ARM,2020-04-18,0,1337
ARM,2020-04-19,0,1337
ARM,2020-04-20,0,1337
ARM,2020-04-21,0,1337
ARM,2020-04-22,0,1337
ARM,2020-04-23,0,1337
ARM,2020-04-24,0,1337
ARM,2020-04-25,0,1337
ARM,2020-04-26,0,1337
ARM,2020-04-27,0,1337
ARM,2020-04-28,0,1337
ARM,2020-04-29,0,1337
ARM,2020-04-30,0,1337
ARM,2020-05-01,0,1337
ARM,2020-05-02,965,2302
ARM,2020-05-03,1035,3337
ARM,2020-05-04,765,4102
ARM,2020-05-05,904,5006
ARM,2020-05-06,1083,6089
ARM,2020-05-07,1088,7177
ARM,2020-05-08,0,7177
ARM,2020-05-09,0,7177
ARM,2020-05-10,1193,8370
ARM,2020-05-11,971,9341
ARM,2020-05-12,752,10093
ARM,2020-05-13,1453,11546
ARM,2020-05-14,1250,12796
ARM,2020-05-15,1460,14256
ARM,2020-05-16,1529,15785
ARM,2020-05-17,1225,17010
ARM,2020-05-18,1620,18630
ARM,2020-05-19,1191,19821
ARM,2020-05-20,1030,20851
ARM,2020-05-21,0,20851
ARM,2020-05-22,0,20851
ARM,2020-05-23,0,20851
ARM,2020-05-24,0,20851
ARM,2020-05-25,0,20851
ARM,2020-05-26,0,20851
ARM,2020-05-27,1124,21975
ARM,2020-05-28,1253,23228
ARM,2020-05-29,0,23228
ARM,2020-05-30,0,23228
ARM,2020-05-31,0,23228
ARM,2020-06-01,0,23228
ARM,2020-06-02,0,23228
ARM,2020-06-03,0,23228
ARM,2020-06-04,0,23228
ARM,2020-06-05,0,23228
ARM,2020-06-06,0,23228
ARM,2020-06-07,0,23228
ARM,2020-06-08,0,23228
ARM,2020-06-09,0,23228
ARM,2020-06-10,0,23228
ARM,2020-06-11,0,23228
ARM,2020-06-12,0,23228
ARM,2020-06-13,0,23228
ARM,2020-06-14,0,23228
ARM,2020-06-15,0,23228
ARM,2020-06-16,0,23228
ARM,2020-06-17,0,23228
ARM,2020-06-18,0,23228
ARM,2020-06-19,0,23228
ARM,2020-06-20,0,23228
ARM,2020-06-21,0,23228
ARM,2020-06-22,0,23228
ARM,2020-06-23,0,23228
ARM,2020-06-24,0,23228
ARM,2020-06-25,0,23228
ARM,2020-06-26,0,23228
ARM,2020-06-27,0,23228
ARM,2020-06-28,0,23228
ARM,2020-06-29,1398,24626
ARM,2020-06-30,0,24626
ARM,2020-07-01,0,24626
ARM,2020-07-02,0,24626
ARM,2020-07-03,0,24626
ARM,2020-07-04,0,24626
ARM,2020-07-05,0,24626
ARM,2020-07-06,0,24626
ARM,2020-07-07,0,24626
ARM,2020-07-08,0,24626
ARM,2020-07-09,0,24626
ARM,2020-07-10,0,24626
ARM,2020-07-11,0,24626
ARM,2020-07-12,0,24626
ARM,2020-07-13,0,24626
ARM,2020-07-14,0,24626
ARM,2020-07-15,0,24626
ARM,2020-07-16,0,24626
ARM,2020-07-17,0,24626
ARM,2020-07-18,0,24626
ARM,2020-07-19,0,24626
ARM,2020-07-20,0,24626
ARM,2020-07-21,0,24626
ARM,2020-07-22,0,24626
ARM,2020-07-23,0,24626
ARM,2020-07-24,0,24626
ARM,2020-07-25,0,24626
ARM,2020-07-26,0,24626
ARM,2020-07-27,0,24626
ARM,2020-07-28,0,24626
ARM,2020-07-29,0,24626
ARM,2020-07-30,0,24626
ARM,2020-07-31,0,24626
ARM,2020-08-01,0,24626
ARM,2020-08-02,0,24626
ARM,2020-08-03,0,24626
ARM,2020-08-04,0,24626
ARM,2020-08-05,0,24626
ARM,2020-08-06,0,24626
ARM,2020-08-07,0,24626
ARM,2020-08-08,0,24626
ARM,2020-08-09,0,24626
ARM,2020-08-10,0,24626
ARM,2020-08-11,0,24626
ARM,2020-08-12,0,24626
ARM,2020-08-13,0,24626
ARM,2020-08-14,0,24626
ARM,2020-08-15,0,24626
ARM,2020-08-16,0,24626
ARM,2020-08-17,0,24626
ARM,2020-08-18,0,24626
ARM,2020-08-19,0,24626
ARM,2020-08-20,0,24626
ARM,2020-08-21,0,24626
ARM,2020-08-22,0,24626
ARM,2020-08-23,0,24626
ARM,2020-08-24,0,24626
ARM,2020-08-25,0,24626
ARM,2020-08-26,0,24626
ARM,2020-08-27,0,24626
ARM,2020-08-28,0,24626
ARM,2020-08-29,1726,26352
ARM,2020-08-30,0,26352
ARM,2020-08-31,0,26352
ARM,2020-09-01,0,26352
ARM,2020-09-02,0,26352
ARM,2020-09-03,0,26352
ARM,2020-09-04,0,26352
ARM,2020-09-05,0,26352
ARM,2020-09-06,0,26352
ARM,2020-09-07,3367,29719
ARM,2020-09-08,0,29719
ARM,2020-09-09,0,29719
ARM,2020-09-10,0,29719
ARM,2020-09-11,0,29719
ARM,2020-09-12,0,29719
ARM,2020-09-13,0,29719
ARM,2020-09-14,0,29719
ARM,2020-09-15,0,29719
ARM,2020-09-16,0,29719
ARM,2020-09-17,0,29719
ARM,2020-09-18,0,29719
ARM,2020-09-19,0,29719
ARM,2020-09-20,0,29719
ARM,2020-09-21,0,29719
ARM,2020-09-22,0,29719
ARM,2020-09-23,0,29719
ARM,2020-09-24,0,29719
ARM,2020-09-25,0,29719
ARM,2020-09-26,0,29719
ARM,2020-09-27,0,29719
ARM,2020-09-28,0,29719
ARM,2020-09-29,0,29719
ARM,2020-09-30,0,29719
ARM,2020-10-01,0,29719
ARM,2020-10-02,0,29719
ARM,2020-10-03,0,29719
ARM,2020-10-04,0,29719
ARM,2020-10-05,0,29719
ARM,2020-10-06,0,29719
ARM,2020-10-07,0,29719
ARM,2020-10-08,0,29719
ARM,2020-10-09,0,29719
ARM,2020-10-10,0,29719
ARM,2020-10-11,0,29719
ARM,2020-10-12,0,29719
ARM,2020-10-13,2114,31833
ARM,2020-10-14,0,31833
ARM,2020-10-15,0,31833
ARM,2020-10-16,0,31833
ARM,2020-10-17,0,31833
ARM,2020-10-18,0,31833
ARM,2020-10-19,0,31833
ARM,2020-10-20,0,31833
ARM,2020-10-21,0,31833
ARM,2020-10-22,0,31833
ARM,2020-10-23,0,31833
ARM,2020-10-24,0,31833
ARM,2020-10-25,0,31833
ARM,2020-10-26,0,31833
ARM,2020-10-27,0,31833
ARM,2020-10-28,0,31833
ARM,2020-10-29,0,31833
ARM,2020-10-30,0,31833
ARM,2020-10-31,0,31833
ARM,2020-11-01,0,31833
ARM,2020-11-02,0,31833
ARM,2020-11-03,0,31833
ARM,2020-11-04,0,31833
ARM,2020-11-05,0,31833
ARM,2020-11-06,0,31833
ARM,2020-11-07,0,31833
ARM,2020-11-08,0,31833
ARM,2020-11-09,0,31833
ARM,2020-11-10,0,31833
ARM,2020-11-11,0,31833
ARM,2020-11-12,0,31833
ARM,2020-11-13,0,31833
ARM,2020-11-14,0,31833
ARM,2020-11-15,0,31833
ARM,2020-11-16,0,31833
ARM,2020-11-17,0,31833
ARM,2020-11-18,0,31833
ARM,2020-11-19,0,31833
ARM,2020-11-20,0,31833
ARM,2020-11-21,0,31833
ARM,2020-11-22,0,31833
ARM,2020-11-23,0,31833
ARM,2020-11-24,0,31833
ARM,2020-11-25,4198,36031
ARM,2020-11-26,0,36031
ARM,2020-11-27,0,36031
ARM,2020-11-28,0,36031
ARM,2020-11-29,0,36031
ARM,2020-11-30,0,36031
ARM,2020-12-01,0,36031
ARM,2020-12-02,0,36031
ARM,2020-12-03,0,36031
ARM,2020-12-04,0,36031
ARM,2020-12-05,0,36031
ARM,2020-12-06,2728,38759
ARM,2020-12-07,0,38759
ARM,2020-12-08,0,38759
ARM,2020-12-09,0,38759
ARM,2020-12-10,0,38759
ARM,2020-12-11,0,38759
ARM,2020-12-12,0,38759
ARM,2020-12-13,3119,41878
ARM,2020-12-14,1373,43251
ARM,2020-12-15,1905,45156
ARM,2020-12-16,3272,48428
ARM,2020-12-17,3537,51965
ARM,2020-12-18,2567,54532
ARM,2020-12-19,3170,57702
ARM,2020-12-20,2563,60265
ARM,2020-12-21,1009,61274
ARM,2020-12-22,2459,63733
ARM,2020-12-23,2953,66686
ARM,2020-12-24,2743,69429
ARM,2020-12-25,2866,72295
ARM,2020-12-26,2610,74905
ARM,2020-12-27,2258,77163
ARM,2020-12-28,1413,78576
ARM,2020-12-29,2483,81059
ARM,2020-12-30,3508,84567
ARM,2020-12-31,2855,87422
ARM,2021-01-01,1973,89395
ARM,2021-01-02,540,89935
ARM,2021-01-03,0,89935
ARM,2021-01-04,0,89935
ARM,2021-01-05,1601,91536
ARM,2021-01-06,1462,92998
ARM,2021-01-07,1218,94216
ARM,2021-01-08,1700,95916
ARM,2021-01-09,2123,98039
ARM,2021-01-10,2096,100135
ARM,2021-01-11,1025,101160
ARM,2021-01-12,1885,103045
ARM,2021-01-13,2093,105138
ARM,2021-01-14,2612,107750
ARM,2021-01-15,2546,110296
ARM,2021-01-16,1638,111934
ARM,2021-01-17,2607,114541
ARM,2021-01-18,842,115383
ARM,2021-01-19,2224,117607
ARM,2021-01-20,2028,119635
ARM,2021-01-21,2199,121834
ARM,2021-01-22,0,121834
ARM,2021-01-23,0,121834
ARM,2021-01-24,0,121834
ARM,2021-01-25,0,121834
ARM,2021-01-26,1938,123772
ARM,2021-01-27,2144,125916
ARM,2021-01-28,0,125916
ARM,2021-01-29,0,125916
ARM,2021-01-30,1767,127683
ARM,2021-01-31,1957,129640
ARM,2021-02-01,1473,131113
ARM,2021-02-02,1921,133034
ARM,2021-02-03,2580,135614
ARM,2021-02-04,1829,137443
ARM,2021-02-05,2858,140301
ARM,2021-02-06,2568,142869
ARM,2021-02-07,2576,145445
ARM,2021-02-08,1870,147315
ARM,2021-02-09,2269,149584
ARM,2021-02-10,2574,152158
ARM,2021-02-11,2500,154658
ARM,2021-02-12,2893,157551
ARM,2021-02-13,2704,160255
ARM,2021-02-14,2703,162958
ARM,2021-02-15,2802,165760
ARM,2021-02-16,3075,168835
ARM,2021-02-17,3431,172266
ARM,2021-02-18,3211,175477
ARM,2021-02-19,2931,178408
ARM,2021-02-20,3509,181917
ARM,2021-02-21,3334,185251
ARM,2021-02-22,3198,188449
ARM,2021-02-23,2872,191321
ARM,2021-02-24,2993,194314
ARM,2021-02-25,3488,197802
ARM,2021-02-26,3947,201749
ARM,2021-02-27,3977,205726
ARM,2021-02-28,4661,210387
ARM,2021-03-01,4372,214759
ARM,2021-03-02,2951,217710
ARM,2021-03-03,2526,220236
ARM,2021-03-04,2922,223158
ARM,2021-03-05,2825,225983
ARM,2021-03-06,3016,228999
ARM,2021-03-07,3361,232360
ARM,2021-03-08,2465,234825
ARM,2021-03-09,1643,236468
ARM,2021-03-10,2312,238780
ARM,2021-03-11,4285,243065
ARM,2021-03-12,3934,246999
ARM,2021-03-13,4464,251463
ARM,2021-03-14,4040,255503
ARM,2021-03-15,2460,257963
ARM,2021-03-16,3242,261205
ARM,2021-03-17,4181,265386
ARM,2021-03-18,4687,270073
ARM,2021-03-19,4725,274798
ARM,2021-03-20,5959,280757
ARM,2021-03-21,4965,285722
ARM,2021-03-22,3753,289475
ARM,2021-03-23,3721,293196
ARM,2021-03-24,5330,298526
ARM,2021-03-25,5228,303754
ARM,2021-03-26,5525,309279
ARM,2021-03-27,5753,315032
ARM,2021-03-28,4927,319959
ARM,2021-03-29,3978,323937
ARM,2021-03-30,4658,328595
ARM,2021-03-31,6354,334949
ARM,2021-04-01,6217,341166
ARM,2021-04-02,4830,345996
ARM,2021-04-03,4776,350772
ARM,2021-04-04,3587,354359
ARM,2021-04-05,3581,357940
ARM,2021-04-06,3470,361410
ARM,2021-04-07,4639,366049
ARM,2021-04-08,4943,370992
ARM,2021-04-09,4589,375581
ARM,2021-04-10,4829,380410
ARM,2021-04-11,3426,383836
ARM,2021-04-12,3461,387297
ARM,2021-04-13,3427,390724
ARM,2021-04-14,5869,396593
ARM,2021-04-15,4950,401543
ARM,2021-04-16,5870,407413
ARM,2021-04-17,5290,412703
ARM,2021-04-18,3844,416547
ARM,2021-04-19,2176,418723
ARM,2021-04-20,4398,423121
ARM,2021-04-21,4641,427762
ARM,2021-04-22,4858,432620
ARM,2021-04-23,4015,436635
ARM,2021-04-24,4552,441187
ARM,2021-04-25,3158,444345
ARM,2021-04-26,2467,446812
ARM,2021-04-27,4277,451089
ARM,2021-04-28,4807,455896
ARM,2021-04-29,4284,460180
ARM,2021-04-30,4596,464776
ARM,2021-05-01,4430,469206
ARM,2021-05-02,2941,472147
ARM,2021-05-03,2585,474732
ARM,2021-05-04,3343,478075
ARM,2021-05-05,3954,482029
ARM,2021-05-06,3964,485993
AUS,2020-03-22,0,0
AUS,2020-03-23,0,0
AUS,2020-03-24,0,0
AUS,2020-03-25,0,0
AUS,2020-03-26,0,0
AUS,2020-03-27,0,0
AUS,2020-03-28,0,0
AUS,2020-03-29,0,0
AUS,2020-03-30,0,0
AUS,2020-03-31,0,0
AUS,2020-04-01,0,0
AUS,2020-04-02,0,0
AUS,2020-04-03,0,0
AUS,2020-04-04,0,0
AUS,2020-04-05,0,0
AUS,2020-04-06,5509,5509
AUS,2020-04-07,8037,13546
AUS,2020-04-08,8668,22214
AUS,2020-04-09,10766,32980
AUS,2020-04-10,8212,41192
AUS,2020-04-11,9501,50693
AUS,2020-04-12,6094,56787
AUS,2020-04-13,8195,64982
AUS,2020-04-14,4357,69339
AUS,2020-04-15,4884,74223
AUS,2020-04-16,8626,82849
AUS,2020-04-17,11527,94376
AUS,2020-04-18,14980,109356
AUS,2020-04-19,14486,123842
AUS,2020-04-20,10738,134580
AUS,2020-04-21,8108,142688
AUS,2020-04-22,12599,155287
AUS,2020-04-23,14218,169505
AUS,2020-04-24,15711,185216
AUS,2020-04-25,11887,197103
AUS,2020-04-26,12192,209295
AUS,2020-04-27,10614,219909
AUS,2020-04-28,13616,233525
AUS,2020-04-29,13731,247256
AUS,2020-04-30,19231,266487
AUS,2020-05-01,25227,291714
AUS,2020-05-02,22715,314429
AUS,2020-05-03,21524,335953
AUS,2020-05-04,17107,353060
AUS,2020-05-05,14542,367602
AUS,2020-05-06,23900,391502
AUS,2020-05-07,33893,425395
AUS,2020-05-08,34701,460096
AUS,2020-05-09,38206,498302
AUS,2020-05-10,32416,530718
AUS,2020-05-11,27247,557965
AUS,2020-05-12,22808,580773
AUS,2020-05-13,31098,611871
AUS,2020-05-14,34455,646326
AUS,2020-05-15,40336,686662
AUS,2020-05-16,31836,718498
AUS,2020-05-17,26474,744972
AUS,2020-05-18,19908,764880
AUS,2020-05-19,23836,788716
AUS,2020-05-20,25697,814413
AUS,2020-05-21,26117,840530
AUS,2020-05-22,32998,873528
AUS,2020-05-23,21580,895108
AUS,2020-05-24,32533,927641
AUS,2020-05-25,19405,947046
AUS,2020-05-26,44023,991069
AUS,2020-05-27,50098,1041167
AUS,2020-05-28,29123,1070290
AUS,2020-05-29,30178,1100468
AUS,2020-05-30,30916,1131384
AUS,2020-05-31,26030,1157414
AUS,2020-06-01,17652,1175066
AUS,2020-06-02,18167,1193233
AUS,2020-06-03,22313,1215546
AUS,2020-06-04,33629,1249175
AUS,2020-06-05,32863,1282038
AUS,2020-06-06,11396,1293434
AUS,2020-06-07,26874,1320308
AUS,2020-06-08,16053,1336361
AUS,2020-06-09,17169,1353530
AUS,2020-06-10,29270,1382800
AUS,2020-06-11,31269,1414069
AUS,2020-06-12,34327,1448396
AUS,2020-06-13,37101,1485497
AUS,2020-06-14,29702,1515199
AUS,2020-06-15,15796,1530995
AUS,2020-06-16,20198,1551193
AUS,2020-06-17,27770,1578963
AUS,2020-06-18,51380,1630343
AUS,2020-06-19,42708,1673051
AUS,2020-06-20,35173,1708224
AUS,2020-06-21,35946,1744170
AUS,2020-06-22,66525,1810695
AUS,2020-06-23,24972,1835667
AUS,2020-06-24,47603,1883270
AUS,2020-06-25,51917,1935187
AUS,2020-06-26,49498,1984685
AUS,2020-06-27,54222,2038907
AUS,2020-06-28,43114,2082021
AUS,2020-06-29,36520,2118541
AUS,2020-06-30,40287,2158828
AUS,2020-07-01,49941,2208769
AUS,2020-07-02,57859,2266628
AUS,2020-07-03,54078,2320706
AUS,2020-07-04,50176,2370882
AUS,2020-07-05,45399,2416281
AUS,2020-07-06,45730,2462011
AUS,2020-07-07,41942,2503953
AUS,2020-07-08,55299,2559252
AUS,2020-07-09,54425,2613677
AUS,2020-07-10,59437,2673114
AUS,2020-07-11,51225,2724339
AUS,2020-07-12,53995,2778334
AUS,2020-07-13,42300,2820634
AUS,2020-07-14,44449,2865083
AUS,2020-07-15,59904,2924987
AUS,2020-07-16,65575,2990562
AUS,2020-07-17,62728,3053290
AUS,2020-07-18,63387,3116677
AUS,2020-07-19,62632,3179309
AUS,2020-07-20,57962,3237271
AUS,2020-07-21,56310,3293581
AUS,2020-07-22,59794,3353375
AUS,2020-07-23,69308,3422683
AUS,2020-07-24,75584,3498267
AUS,2020-07-25,64084,3562351
AUS,2020-07-26,75619,3637970
AUS,2020-07-27,51966,3689936
AUS,2020-07-28,0,3689936
AUS,2020-07-29,0,3689936
AUS,2020-07-30,66205,3756141
AUS,2020-07-31,0,3756141
AUS,2020-08-01,0,3756141
AUS,2020-08-02,39158,3795299
AUS,2020-08-03,40529,3835828
AUS,2020-08-04,94706,3930534
AUS,2020-08-05,70464,4000998
AUS,2020-08-06,80008,4081006
AUS,2020-08-07,91937,4172943
AUS,2020-08-08,40197,4213140
AUS,2020-08-09,93191,4306331
AUS,2020-08-10,61132,4367463
AUS,2020-08-11,61626,4429089
AUS,2020-08-12,61172,4490261
AUS,2020-08-13,68441,4558702
AUS,2020-08-14,70629,4629331
AUS,2020-08-15,63370,4692701
AUS,2020-08-16,53774,4746475
AUS,2020-08-17,38539,4785014
AUS,2020-08-18,44516,4829530
AUS,2020-08-19,59882,4889412
AUS,2020-08-20,68336,4957748
AUS,2020-08-21,0,4957748
AUS,2020-08-22,0,4957748
AUS,2020-08-23,0,4957748
AUS,2020-08-24,51447,5009195
AUS,2020-08-25,56675,5065870
AUS,2020-08-26,71703,5137573
AUS,2020-08-27,86268,5223841
AUS,2020-08-28,0,5223841
AUS,2020-08-29,0,5223841
AUS,2020-08-30,0,5223841
AUS,2020-08-31,46224,5270065
AUS,2020-09-01,41344,5311409
AUS,2020-09-02,63998,5375407
AUS,2020-09-03,70983,5446390
AUS,2020-09-04,0,5446390
AUS,2020-09-05,0,5446390
AUS,2020-09-06,0,5446390
AUS,2020-09-07,36086,5482476
AUS,2020-09-08,36963,5519439
AUS,2020-09-09,58936,5578375
AUS,2020-09-10,60098,5638473
AUS,2020-09-11,0,5638473
AUS,2020-09-12,0,5638473
AUS,2020-09-13,0,5638473
AUS,2020-09-14,30946,5669419
AUS,2020-09-15,29503,5698922
AUS,2020-09-16,47845,5746767
AUS,2020-09-17,54357,5801124
AUS,2020-09-18,0,5801124
AUS,2020-09-19,0,5801124
AUS,2020-09-20,0,5801124
AUS,2020-09-21,23436,5824560
AUS,2020-09-22,31595,5856155
AUS,2020-09-23,42410,5898565
AUS,2020-09-24,47634,5946199
AUS,2020-09-25,0,5946199
AUS,2020-09-26,0,5946199
AUS,2020-09-27,0,5946199
AUS,2020-09-28,17099,5963298
AUS,2020-09-29,26010,5989308
AUS,2020-09-30,48071,6037379
AUS,2020-10-01,42248,6079627
AUS,2020-10-02,0,6079627
AUS,2020-10-03,0,6079627
AUS,2020-10-04,0,6079627
AUS,2020-10-05,0,6079627
AUS,2020-10-06,0,6079627
AUS,2020-10-07,32769,6112396
AUS,2020-10-08,42837,6155233
AUS,2020-10-09,0,6155233
AUS,2020-10-10,0,6155233
AUS,2020-10-11,0,6155233
AUS,2020-10-12,27447,6182680
AUS,2020-10-13,27430,6210110
AUS,2020-10-14,46502,6256612
AUS,2020-10-15,43626,6300238
